id,titulo,precio_usd,dormitorios,banos,m2,m2_construidos,zona,latitud,longitud,anio_construccion,antiguedad_anos,es_proyecto,estado,link,imagen
193587925,Apartamento de dos dormitorios en suites en Paramount Smart Tower en Venta,575000.0,2.0,2.0,82.0,90.0,Playa Mansa,-34.9423846197398,-54.94465135505065,2021.0,,,1,https://www.infocasas.com.uy/apartamento-de-dos-dormitorios-en-suites-en-paramount-smart-tower-en-venta/193587925,https://cdn1.infocasas.com.uy/repo/img/405_CCP-33606-TRA_904.jpg
193667834,ARTE BARRA DEPARTAMENTO EN VENTA CON PILETA,1950000.0,3.0,4.0,440.0,190.0,La Barra,-34.9154695,-54.853907,,,,1,https://www.infocasas.com.uy/arte-barra-departamento-en-venta-con-pileta/193667834,https://cdn1.infocasas.com.uy/repo/img/405_CCP-40015-TRA_284.jpg
193206942,"Apartamento de un dormitorio y medio en alquiler temporal, frente al mar en playa mansa.",340000.0,1.0,1.0,60.0,70.0,Playa Mansa,0,0,2023.0,,,1,https://www.infocasas.com.uy/apartamento-de-un-dormitorio-y-medio-en-alquiler-temporal-frente-al-mar-en-playa-mansa/193206942,https://cdn1.infocasas.com.uy/repo/img/405_CCP-34329-TRA_181.jpg
191798207,"Veramansa venta de apartamento, Punta Del Este",410000.0,2.0,2.0,112.0,139.0,Pinares,0,0,,,,1,https://www.infocasas.com.uy/veramansa-venta-de-apartamento-punta-del-este/191798207,https://cdn1.infocasas.com.uy/repo/img/405_CCP-36292-TRA_5.jpg
193541172,"TRUMP TOWER Apartamento primera linea en Playa Brava, Punta del Este dos dormitorios en Alquiler Anual",900000.0,2.0,2.0,163.0,180.0,Playa Brava,0,0,,,,1,https://www.infocasas.com.uy/trump-tower-apartamento-primera-linea-en-playa-brava-punta-del-este-dos-dormitorios-en-alquiler-anual/193541172,https://cdn1.infocasas.com.uy/repo/img/405_CCP-34062-TRA_667.jpg
189918220,"La inversión que estabas esperando. Torre en pozo, departamentos en venta en Punta del Este",210000.0,1.0,1.0,45.0,61.0,Playa Brava,0,0,,,,1,https://www.infocasas.com.uy/la-inversion-que-estabas-esperando-torre-en-pozo-departamentos-en-venta-en-punta-del-este/189918220,https://cdn1.infocasas.com.uy/repo/img/405_CCP-33754-TRA_262.jpg
191852663,Departamento en  La Barra Venta pb Arte Barra TM6688910,2100000.0,3.0,3.0,191.0,191.0,La Barra,-34.9167667,-54.8549758,,,False,1,https://www.infocasas.com.uy/departamento-en-la-barra-venta-pb-arte-barra-tm6688910/191852663,https://cdn1.infocasas.com.uy/web/68088cebe3a3e_infocdn.jpg
191988163,Monoambiente a estrenar en Green Park PROP1095,198500.0,0.0,1.0,42.0,40.0,Punta del Este,-34.9030384,-55.0424472,,,False,1,https://www.infocasas.com.uy/monoambiente-a-estrenar-en-green-park-prop1095/191988163,https://cdn1.infocasas.com.uy/web/67a720777c780_infocdn.jpg
191362546,VENTA APARTAMENTO UN DORMITORIO PUNTA DEL ESTE EDIFICIO TRUMP TOWER,850000.0,1.0,1.0,75.0,75.0,Playa Brava,0,0,2024.0,,False,1,https://www.infocasas.com.uy/venta-apartamento-un-dormitorio-punta-del-este-edificio-trump-tower/191362546,https://cdn1.infocasas.com.uy/repo/img/173608396_HAUS-2380-TRA_188.jpg
191989016,"Departamento 2 dormitorios contra  frente al mar en  Punta del Este , Playa Mansa",350000.0,2.0,2.0,153.0,88.0,Playa Mansa,-34.9233808,-54.9663001,,,False,1,https://www.infocasas.com.uy/departamento-2-dormitorios-contra-frente-al-mar-en-punta-del-este-playa-mansa/191989016,https://cdn1.infocasas.com.uy/web/67a73ffedde28_infocdn.jpg
191989041,Departamento  frente al mar en venta - Lomo de la Ballena- punta ballena Sierra Ballena,399000.0,2.0,2.0,145.0,100.0,Punta Ballena,-34.9093558027,-55.0426188614,,,False,1,https://www.infocasas.com.uy/departamento-frente-al-mar-en-venta-lomo-de-la-ballena-punta-ballena-sierra-ballena/191989041,https://cdn1.infocasas.com.uy/web/67a7412db8ac8_infocdn.jpg
191989105,Apartamento  frente al mar en venta - Playa Brava  - Look Brava,484000.0,3.0,2.0,126.0,100.0,Playa Brava,-34.9441658,-54.9217472,,,False,1,https://www.infocasas.com.uy/apartamento-frente-al-mar-en-venta-playa-brava-look-brava/191989105,https://cdn1.infocasas.com.uy/web/67a74492485db_infocdn.jpg
192160726,(BPV-BPV-3540)  Tiburon III - Unico semi piso de 514m2 a estrenar!!!,2600000.0,4.0,3.0,514.0,514.0,Playa Brava,-34.9347245,-54.90334039999999,2026.0,,False,1,https://www.infocasas.com.uy/bpvbpv3540-tiburon-iii-unico-semi-piso-de-514m2-a-estrenar/192160726,https://cdn1.infocasas.com.uy/repo/img/279_BPV-BPV-3540_313.jpg
192160781,(BPV-BPV-4058)  Apartamento EN venta 2 DORMITORIOS,285000.0,2.0,3.0,83.0,69.0,Punta del Este,-34.931857991665815,-54.942064900369246,2026.0,,False,1,https://www.infocasas.com.uy/bpvbpv4058-apartamento-en-venta-2-dormitorios/192160781,https://cdn1.infocasas.com.uy/repo/img/279_BPV-BPV-4058_844.jpg
191520947,Apartamento en Torre Esmeralda,395000.0,3.0,3.0,105.0,89.0,Playa Brava,-34.9490631,-54.9299413,,,False,1,https://www.infocasas.com.uy/apartamento-en-torre-esmeralda/191520947,https://cdn1.infocasas.com.uy/web/66fe554f75c21_infocdn.jpg
191623271,Apartamento en Playa Brava,620000.0,4.0,3.0,191.0,191.0,Playa Brava,-34.9529500151,-54.9298536349,,,False,1,https://www.infocasas.com.uy/apartamento-en-playa-brava/191623271,https://cdn1.infocasas.com.uy/web/67208a06decb6_infocdn.jpg
191989166,"Look brava frente al mar piso alto - dos dormitorios  - Look brava -playa brava , punta del este",525000.0,2.0,2.0,122.0,100.0,Playa Brava,-34.9445175809,-54.921811573,,,False,1,https://www.infocasas.com.uy/look-brava-frente-al-mar-piso-alto-dos-dormitorios-look-brava-playa-brava-punta-del-este/191989166,https://cdn1.infocasas.com.uy/web/67a747af687d8_infocdn.jpg
191691127,VENTA APARTAMENTO UN DORMITORIO PUNTA DEL ESTE EDIFICIO SIGLO SOL DOS,170000.0,1.0,1.0,43.0,43.0,Aidy Grill,0,0,,,False,1,https://www.infocasas.com.uy/venta-apartamento-un-dormitorio-punta-del-este-edificio-siglo-sol-dos/191691127,https://cdn1.infocasas.com.uy/repo/img/173608396_HAUS-2653-TRA_61.jpg
191698176,Departamento en Venta y Alquiler Temporario en Torre One I TM6509847,480000.0,3.0,3.0,121.0,121.0,Playa Brava,-34.9448661,-54.927452,,,False,1,https://www.infocasas.com.uy/departamento-en-venta-y-alquiler-temporario-en-torre-one-i-tm6509847/191698176,https://cdn1.infocasas.com.uy/web/679489b079d96_infocdn.jpg
192082877,Apartamento a estrenar 2 dormitorios 2 baños,220000.0,2.0,2.0,70.0,80.0,Arcobaleno,0,0,2024.0,,False,1,https://www.infocasas.com.uy/apartamento-a-estrenar-2-dormitorios-2-baños/192082877,https://cdn1.infocasas.com.uy/repo/img/174931428_BRU-419-TRA_204.jpg
191989207,Departamento en venta de 3 dormitorios y dependencia  - Playa Mansa- Punta del Este Ref:5458,1400000.0,3.0,3.0,410.0,410.0,Playa Mansa,-34.918002,-54.9765911,,,False,1,https://www.infocasas.com.uy/departamento-en-venta-de-3-dormitorios-y-dependencia-playa-mansa-punta-del-este-ref5458/191989207,https://cdn1.infocasas.com.uy/web/67a74a16314d4_infocdn.jpg
191988056,Departamento de 2 dormitorios en  Rincón del Indio,220000.0,2.0,1.0,100.0,100.0,Rincón del Indio,-34.9268708,-54.888386,,,False,1,https://www.infocasas.com.uy/departamento-de-2-dormitorios-en-rincon-del-indio/191988056,https://cdn1.infocasas.com.uy/web/67a71dec573ee_infocdn.jpg
191988074,Departamento en  Torre Marfil - Punta del este,155000.0,2.0,2.0,75.0,75.0,Cantegril,-34.9330708,-54.9395818,,,False,1,https://www.infocasas.com.uy/departamento-en-torre-marfil-punta-del-este/191988074,https://cdn1.infocasas.com.uy/web/67a71e447e95a_infocdn.jpg
191989057,Duplex Penthouse  en Edificio Tequendama de 4 dormitorios en Suite - frente al mar playa mansa - Punta del Este,1950000.0,5.0,3.0,605.0,580.0,Playa Mansa,-34.9503258,-54.9390177,,,False,1,https://www.infocasas.com.uy/duplex-penthouse-en-edificio-tequendama-de-4-dormitorios-en-suite-frente-al-mar-playa-mansa-punta-del-este/191989057,https://cdn1.infocasas.com.uy/web/67a7421971e98_infocdn.jpg
191159302,Apartamento de 1 dormitorio en La Barra con financiación,191600.0,1.0,1.0,61.0,49.0,La Barra,-34.908164,-54.8517802,,,False,1,https://www.infocasas.com.uy/apartamento-de-1-dormitorio-en-la-barra-con-financiacion/191159302,https://cdn1.infocasas.com.uy/web/68e0ce25925aa_infocdn.jpg
193754457,PENT HOUSE EN PINARES PRIMERA FILA 3 DORMITORIOS A ESTRENAR,950000.0,3.0,3.0,136.0,170.0,Pinares,0,0,,,False,1,https://www.infocasas.com.uy/pent-house-en-pinares-primera-fila-3-dormitorios-a-estrenar/193754457,https://cdn1.infocasas.com.uy/repo/img/173224178_ARE-6151-TRA_819.jpg
193753927,Torres del Este excelente orientación y vistas en piso 10,189000.0,1.0,1.0,50.0,0.0,Aidy Grill,0,0,,,False,1,https://www.infocasas.com.uy/torres-del-este-excelente-orientacion-y-vistas-en-piso-10/193753927,https://cdn1.infocasas.com.uy/repo/img/173224178_ARE-5832-TRA_342.jpg
193702601,"Departamento de 4 dormitorios en venta, frente al mar. Torre Le Parc IV",1580000.0,4.0,5.0,186.0,242.0,Playa Brava,0,0,2024.0,,False,1,https://www.infocasas.com.uy/departamento-de-4-dormitorios-en-venta-frente-al-mar-torre-le-parc-iv/193702601,https://cdn1.infocasas.com.uy/repo/img/173012432_NDM-29955-TRA_19.jpg
192746763,Apartamento en alquiler anual.,260000.0,2.0,2.0,90.0,0.0,Roosevelt,0,0,,,False,1,https://www.infocasas.com.uy/apartamento-en-alquiler-anual/192746763,https://cdn1.infocasas.com.uy/repo/img/173903975_KCP-21095782-TRA_571.jpg
192685159,Apartamento en venta de 2 dormitorios Punta del Este.,285000.0,2.0,1.0,100.0,120.0,Playa Brava,0,0,2021.0,,False,1,https://www.infocasas.com.uy/apartamento-en-venta-de-2-dormitorios-punta-del-este/192685159,https://cdn1.infocasas.com.uy/repo/img/599524_PAR-11094-TRA_718.jpg
192079598,Apartamento en Venta de Dos Dormitorios playa brava,950000.0,2.0,3.0,162.0,180.0,Playa Brava,0,0,,,False,1,https://www.infocasas.com.uy/apartamento-en-venta-de-dos-dormitorios-playa-brava/192079598,https://cdn1.infocasas.com.uy/repo/img/174931428_BRU-313-TRA_742.jpg
191988835,"Apartamento en venta Montoya, La Barra",415000.0,3.0,3.0,110.0,110.0,Montoya,-34.9154695,-54.853907,,,False,1,https://www.infocasas.com.uy/apartamento-en-venta-montoya-la-barra/191988835,https://cdn1.infocasas.com.uy/web/67a736d1506c3_infocdn.jpg
190948542,Apto 2 dormitorios- Playa Mansa,245000.0,2.0,2.0,93.0,69.0,Playa Mansa,-34.918002,-54.9765911,2026.0,,False,1,https://www.infocasas.com.uy/apto-2-dormitorios-playa-mansa/190948542,https://cdn1.infocasas.com.uy/web/6618041a14659_infocdn.jpg
190278271,BUENA VISTA MAR - RINCON DEL INDIO,230000.0,2.0,2.0,90.0,73.0,Rincón del Indio,-34.9284136,-54.8949454,2023.0,,False,1,https://www.infocasas.com.uy/buena-vista-mar-rincon-del-indio/190278271,https://cdn1.infocasas.com.uy/repo/img/173608396_HAUS-63-TRA_281.jpg
190023950,Venta apartamento 2 dormitorios Maldonado.,135000.0,2.0,2.0,72.0,72.0,Maldonado,-34.89948303040967,-54.98497848709105,2022.0,,False,1,https://www.infocasas.com.uy/venta-apartamento-2-dormitorios-maldonado/190023950,https://cdn1.infocasas.com.uy/repo/img/694874_DMC-10346-TRA_320.jpg
190167536,"Unidad a estrenar en venta frente al mar, 2 dormitorios. Walmer Lagoon",395000.0,2.0,2.0,83.0,144.0,Playa Mansa,0,0,,,False,1,https://www.infocasas.com.uy/unidad-a-estrenar-en-venta-frente-al-mar-2-dormitorios-walmer-lagoon/190167536,https://cdn1.infocasas.com.uy/repo/img/173012432_NDM-15983-TRA_865.jpg
190929260,Departamento - Playa Mansa,460000.0,2.0,2.0,137.0,100.0,Playa Mansa,-34.9156301,-54.9788153,,,False,1,https://www.infocasas.com.uy/departamento-playa-mansa/190929260,https://cdn1.infocasas.com.uy/web/6617b90381da5_infocdn.jpg
190299089,Hermoso Departamento esquinero en venta con agradable vista al Mar. Torre Venetian,1650000.0,4.0,4.0,182.0,222.0,Playa Mansa,0,0,2022.0,,False,1,https://www.infocasas.com.uy/hermoso-departamento-esquinero-en-venta-con-agradable-vista-al-mar-torre-venetian/190299089,https://cdn1.infocasas.com.uy/repo/img/173012432_NDM-8330-TRA_980.jpg
190946412,Apartamento - Pinares,450000.0,2.0,2.0,147.0,108.0,Pinares,-34.9156949984,-54.9788736988,,,False,1,https://www.infocasas.com.uy/apartamento-pinares/190946412,https://cdn1.infocasas.com.uy/web/6616c42636b41_infocdn.jpg
189336773,Venta de apartamento de 1 dormitorio y garaje en Artower,255000.0,1.0,1.0,63.0,49.0,Barrio Córdoba,-34.95181624529781,-54.9358754429331,2026.0,,False,1,https://www.infocasas.com.uy/venta-de-apartamento-de-1-dormitorio-y-garaje-en-artower/189336773,https://cdn1.infocasas.com.uy/repo/img/117272_P001153_190.jpg
193379968,"Moderno Apartamento de 2 Dormitorios en Playa Brava, Punta del Este",290000.0,2.0,2.0,78.0,86.0,Aidy Grill,0,0,2021.0,,False,1,https://www.infocasas.com.uy/moderno-apartamento-de-2-dormitorios-en-playa-brava-punta-del-este/193379968,https://cdn1.infocasas.com.uy/repo/img/176713292_ALX-786-TRA_547.jpg
193598485,Venta Apartamento Luxury frente al mar de 3 bedroom en suite.,670000.0,3.0,4.0,150.0,190.0,Playa Mansa,-34.91194920284689,-54.99090336730346,2026.0,,False,1,https://www.infocasas.com.uy/venta-apartamento-luxury-frente-al-mar-de-3-bedroom-en-suite/193598485,https://cdn1.infocasas.com.uy/repo/img/175955365_LUX-21099234-TRA_200.jpg
193722104,Oportunidad 2 dormitorios en edificio Cruceros impresionante vista al mar parrillero Pinares Plya Mansa Punta del Este,390000.0,2.0,2.0,90.0,0.0,Pinares,0,0,,,False,1,https://www.infocasas.com.uy/oportunidad-2-dormitorios-en-edificio-cruceros-impresionante-vista-al-mar-parrillero-pinares-plya-mansa-punta-del-este/193722104,https://cdn1.infocasas.com.uy/repo/img/173608395_ASR-4784-TRA_96.jpg
193713475,Venta apartamento 1 dormitorio y medio con amenities.,250000.0,2.0,2.0,93.0,0.0,Punta del Este,-34.944263,-54.9341936,,,False,1,https://www.infocasas.com.uy/venta-apartamento-1-dormitorio-y-medio-con-amenities/193713475,https://cdn1.infocasas.com.uy/web/69faed4a496ba_infocdn.jpg
193687689,OPORTUNIDAD TORRE DE CATEGORIA,410000.0,3.0,2.0,101.0,131.0,Playa Mansa,-34.951445562564416,-54.9343411645569,2025.0,,False,1,https://www.infocasas.com.uy/oportunidad-torre-de-categoria/193687689,https://cdn1.infocasas.com.uy/repo/img/241439_SUE-4592-TRA_771.jpg
193366095,"Departamento de 3 suites en Alquiler frente al mar. Venetian Luxury, Punta del Este",1850000.0,3.0,3.0,227.0,250.0,Playa Mansa,0,0,2022.0,,False,1,https://www.infocasas.com.uy/departamento-de-3-suites-en-alquiler-frente-al-mar-venetian-luxury-punta-del-este/193366095,https://cdn1.infocasas.com.uy/repo/img/241439_SUE-4302-TRA_821.jpg
193262720,Proyecto desarrollo estrenar pozo renta oportunidad cuotas financiacion ,116900.0,2.0,1.0,55.0,55.0,Centro,-34.9041042,-54.9480187,,,False,1,https://www.infocasas.com.uy/proyecto-desarrollo-estrenar-pozo-renta-oportunidad-cuotas-financiacion-/193262720,https://cdn1.infocasas.com.uy/web/6961f87426397_infocdn.jpg
193259502,apto depto Proyecto pozo a estrenar oportunidad financiacion proxima entrega,91200.0,1.0,1.0,39.0,39.0,Centro,-34.9041042,-54.9480187,,,False,1,https://www.infocasas.com.uy/apto-depto-proyecto-pozo-a-estrenar-oportunidad-financiacion-proxima-entrega/193259502,https://cdn1.infocasas.com.uy/web/6960a7fc49221_infocdn.jpg
193317826,"Venta Apartamento 3 Dormitorios, Servicio y Amenities en Playa Mansa",524371.0,3.0,3.0,155.0,0.0,Playa Mansa,-34.918002,-54.9765911,,,False,1,https://www.infocasas.com.uy/venta-apartamento-3-dormitorios-servicio-y-amenities-en-playa-mansa/193317826,https://cdn1.infocasas.com.uy/web/697472af5999b_infocdn.jpg
193541242,Penthouse en Venta - LAP6204620,2350000.0,4.0,3.0,212.0,212.0,Manantiales,-34.8878991,-54.823307,,,False,1,https://www.infocasas.com.uy/penthouse-en-venta-lap6204620/193541242,https://cdn1.infocasas.com.uy/web/69bbefb4ab24d_infocdn.jpg
193325680,Apartamento en venta 1 dormitorios en Avenida Roosevelt,200000.0,1.0,1.0,40.0,43.0,Cantegril,0,0,2024.0,,False,1,https://www.infocasas.com.uy/apartamento-en-venta-1-dormitorios-en-avenida-roosevelt/193325680,https://cdn1.infocasas.com.uy/repo/img/203121_SIP-12027-TRA_502.jpg
192160501,(BPV-BPV-2349)  Apartamento EN venta 1 DORMITORIO,140000.0,1.0,1.0,69.0,38.0,Manantiales,-34.904942,-54.8277514,2026.0,,False,1,https://www.infocasas.com.uy/bpvbpv2349-apartamento-en-venta-1-dormitorio/192160501,https://cdn1.infocasas.com.uy/repo/img/279_BPV-BPV-2349_678.jpg
191260904,Punta Del Este,290000.0,2.0,2.0,87.0,130.0,Playa Mansa,0,0,,,False,1,https://www.infocasas.com.uy/punta-del-este/191260904,https://cdn1.infocasas.com.uy/repo/img/15377_KBR-218-TRA_94.jpg
192140697,Apartamentos de categoría en Playa Brava,138000.0,1.0,1.0,47.0,47.0,San Rafael,-34.9445152,-54.9164532,,,False,1,https://www.infocasas.com.uy/apartamentos-de-categoria-en-playa-brava/192140697,https://cdn1.infocasas.com.uy/web/67d3d83b58582_infocdn.jpg
190931030,Venta Apartamento 1 1/2 a pasos de la playa Punta del Este,170000.0,1.0,2.0,55.0,50.0,Punta del Este,-34.9368789,-54.9281496,,,False,1,https://www.infocasas.com.uy/venta-apartamento-1-12-a-pasos-de-la-playa-punta-del-este/190931030,https://cdn1.infocasas.com.uy/web/661850aa47bb4_infocdn.jpg
191000260,Departamento en Manantiales,215000.0,2.0,2.0,142.0,74.0,Manantiales,-34.903909666,-54.8284464403,,,False,1,https://www.infocasas.com.uy/departamento-en-manantiales/191000260,https://cdn1.infocasas.com.uy/web/6647698f54da1_infocdn.jpg
190929055,Departamento - Roosevelt,190000.0,2.0,2.0,104.0,89.0,Roosevelt,-34.9155891,-54.974586,,,False,1,https://www.infocasas.com.uy/departamento-roosevelt/190929055,https://cdn1.infocasas.com.uy/web/6617af59ee016_infocdn.jpg
190929119,Departamento - Playa Brava,1190000.0,3.0,3.0,222.0,222.0,Playa Brava,-34.9347245,-54.9033404,,,False,1,https://www.infocasas.com.uy/departamento-playa-brava/190929119,https://cdn1.infocasas.com.uy/web/6617b33361117_infocdn.jpg
190930459,Departamento - Roosevelt,230000.0,3.0,2.0,85.0,74.0,Roosevelt,-34.9291138,-54.9458241,,,False,1,https://www.infocasas.com.uy/departamento-roosevelt/190930459,https://cdn1.infocasas.com.uy/web/6617cc14a1cf1_infocdn.jpg
190925145,venta apartamento tres dormitorios playa brava piso alto vista al mar terraza parrillero,790000.0,3.0,2.0,155.0,121.0,Playa Brava,-34.9535363,-54.9353657,,,False,1,https://www.infocasas.com.uy/venta-apartamento-tres-dormitorios-playa-brava-piso-alto-vista-al-mar-terraza-parrillero/190925145,https://cdn1.infocasas.com.uy/web/6617933a2fdad_infocdn.jpg
190925189,"Roosevelt, complejo con piscina",170000.0,2.0,2.0,76.0,76.0,Roosevelt,-34.9382718,-54.9338042,,,False,1,https://www.infocasas.com.uy/roosevelt-complejo-con-piscina/190925189,https://cdn1.infocasas.com.uy/web/661794199101c_infocdn.jpg
190929151,Departamento - Punta del Este,215000.0,1.0,1.0,50.0,50.0,Punta del Este,-34.8593813,-55.0991701,,,False,1,https://www.infocasas.com.uy/departamento-punta-del-este/190929151,https://cdn1.infocasas.com.uy/web/6617b459d9285_infocdn.jpg
190929329,Departamento - Playa Brava,670000.0,3.0,3.0,165.0,143.0,Playa Brava,-34.9550037,-54.9355345,,,False,1,https://www.infocasas.com.uy/departamento-playa-brava/190929329,https://cdn1.infocasas.com.uy/web/6617ba9848c86_infocdn.jpg
190931332,Venta y alquiler apartamento 3 dormitorios y dependencia Playa brava Punta del Este,870000.0,3.0,3.0,190.0,169.0,Playa Brava,-34.9368789,-54.9281496,,,False,1,https://www.infocasas.com.uy/venta-y-alquiler-apartamento-3-dormitorios-y-dependencia-playa-brava-punta-del-este/190931332,https://cdn1.infocasas.com.uy/web/66185eae240be_infocdn.jpg
190925434,Piso alto en Mansa,520000.0,2.0,2.0,113.0,89.0,Playa Mansa,-34.9492474052,-54.936302811,,,False,1,https://www.infocasas.com.uy/piso-alto-en-mansa/190925434,https://cdn1.infocasas.com.uy/web/662ca4a3d7c7d_infocdn.jpg
190931500,Apartamento en Roosevelt,317000.0,3.0,2.0,140.0,123.0,Punta del Este,-34.9306845,-54.9434299,,,False,1,https://www.infocasas.com.uy/apartamento-en-roosevelt/190931500,https://cdn1.infocasas.com.uy/web/6618648de8d85_infocdn.jpg
190931584,Venta Departamento 3 Dormitorios Playa Mansa,415000.0,3.0,2.0,124.0,93.0,Playa Mansa,-34.918002,-54.9765911,,,False,1,https://www.infocasas.com.uy/venta-departamento-3-dormitorios-playa-mansa/190931584,https://cdn1.infocasas.com.uy/web/661866dc411ce_infocdn.jpg
190928732,Venta apartamento 4 dormitorios Peninsula,280000.0,4.0,3.0,135.0,103.0,Península,-34.9368789,-54.9281496,,,False,1,https://www.infocasas.com.uy/venta-apartamento-4-dormitorios-peninsula/190928732,https://cdn1.infocasas.com.uy/web/6617a4a5ba0df_infocdn.jpg
190928743,Venta apartamento 2 dormitorios Mansa,398000.0,2.0,2.0,99.0,72.0,Playa Mansa,-34.9478821,-54.936253,,,False,1,https://www.infocasas.com.uy/venta-apartamento-2-dormitorios-mansa/190928743,https://cdn1.infocasas.com.uy/web/6617a4e36e0bb_infocdn.jpg
190928782,Venta apartamento 4 dormitorio Solanas,380000.0,4.0,3.0,139.0,91.0,Punta Ballena,-34.876005,-55.051472,,,False,1,https://www.infocasas.com.uy/venta-apartamento-4-dormitorio-solanas/190928782,https://cdn1.infocasas.com.uy/web/6617a638dcda6_infocdn.jpg
191000471,Departamento - Manantiales,800000.0,3.0,2.0,204.0,135.0,Manantiales,-34.9059090227,-54.8189698963,,,False,1,https://www.infocasas.com.uy/departamento-manantiales/191000471,https://cdn1.infocasas.com.uy/web/664774d3abd79_infocdn.jpg
190925905,Apartamento al frente 2 dormitorios 3 baños primera linea - Punta del Este,650000.0,2.0,2.0,156.0,124.0,Punta del Este,-34.9288248894,-54.9595186238,,,False,1,https://www.infocasas.com.uy/apartamento-al-frente-2-dormitorios-3-baños-primera-linea-punta-del-este/190925905,https://cdn1.infocasas.com.uy/web/6601c6b7efb8b_infocdn.jpg
190930565,Venta apartamento Tiburón Terrazas La Barra Piscina Propia 3 suites mas Dependencia,1390000.0,3.0,3.0,275.0,204.0,Rincón del Indio,-34.9178088,-54.8696622,,,False,1,https://www.infocasas.com.uy/venta-apartamento-tiburon-terrazas-la-barra-piscina-propia-3-suites-mas-dependencia/190930565,https://cdn1.infocasas.com.uy/web/6617d0e8b8858_infocdn.jpg
190929003,Apartamento en Península,199000.0,4.0,2.0,89.0,89.0,Península,-34.9659127,-54.9478098,,,False,1,https://www.infocasas.com.uy/apartamento-en-peninsula/190929003,https://cdn1.infocasas.com.uy/web/6617ac5a9f0d9_infocdn.jpg
190930119,Departamento - Playa Mansa,280000.0,3.0,2.0,96.0,76.0,Playa Mansa,-34.9341594,-54.9384883,,,False,1,https://www.infocasas.com.uy/departamento-playa-mansa/190930119,https://cdn1.infocasas.com.uy/web/6617c2069670c_infocdn.jpg
190930310,Departamento - Playa Brava,650000.0,2.0,3.0,200.0,160.0,Playa Brava,-34.9445152,-54.9164532,,,False,1,https://www.infocasas.com.uy/departamento-playa-brava/190930310,https://cdn1.infocasas.com.uy/web/6617c782b3cb5_infocdn.jpg
191000363,Vista al mar desde todos los ambientes! 3 dorm,475000.0,3.0,3.0,170.0,0.0,Playa Brava,-34.9480833749,-54.9284285497,,,False,1,https://www.infocasas.com.uy/vista-al-mar-desde-todos-los-ambientes-3-dorm/191000363,https://cdn1.infocasas.com.uy/web/66476f51c6c07_infocdn.jpg
190929918,Apartamento de dos dormitorios en edificio con servicios en Punta del Este,230000.0,2.0,2.0,90.0,0.0,Aidy Grill,-34.948923,-54.930765,,,False,1,https://www.infocasas.com.uy/apartamento-de-dos-dormitorios-en-edificio-con-servicios-en-punta-del-este/190929918,https://cdn1.infocasas.com.uy/web/6617bc7cd1c94_infocdn.jpg
190930078,Departamento - Playa Brava,220000.0,2.0,2.0,72.0,56.0,Playa Brava,-34.9540216,-54.9358846,,,False,1,https://www.infocasas.com.uy/departamento-playa-brava/190930078,https://cdn1.infocasas.com.uy/web/6617c0f7e56c2_infocdn.jpg
190930575,Venta Departamento 4 dormitorios  Playa Brava Punta del Este Vista al mar,550000.0,4.0,3.0,150.0,132.0,Playa Brava,-34.9519185,-54.9333529,,,False,1,https://www.infocasas.com.uy/venta-departamento-4-dormitorios-playa-brava-punta-del-este-vista-al-mar/190930575,https://cdn1.infocasas.com.uy/web/6617d1458a2e5_infocdn.jpg
190930905,"Venta Apartamento 3 Dormitorios, Playa Mansa, Punta del Este",580000.0,3.0,3.0,160.0,125.0,Playa Mansa,-34.918002,-54.9765911,,,False,1,https://www.infocasas.com.uy/venta-apartamento-3-dormitorios-playa-mansa-punta-del-este/190930905,https://cdn1.infocasas.com.uy/web/66184c1d77eee_infocdn.jpg
191008279,Alexander Collection PH,4800000.0,4.0,3.0,856.0,583.0,Playa Mansa,-34.9515504408,-54.9390285536,,,False,1,https://www.infocasas.com.uy/alexander-collection-ph/191008279,https://cdn1.infocasas.com.uy/web/66519fde4700d_infocdn.jpg
191530649,"Apartamento en venta de 2 dormitorios en Miami Boulevard ll, Punta del Este.",365000.0,2.0,2.0,120.0,140.0,Playa Mansa,-34.918002,-54.9765911,2021.0,,False,1,https://www.infocasas.com.uy/apartamento-en-venta-de-2-dormitorios-en-miami-boulevard-ll-punta-del-este/191530649,https://cdn1.infocasas.com.uy/repo/img/599524_PAR-10240-TRA_39.jpg
191904265,Roosevelt Venta A Estrenar 3 Dormitorios Y 2 Baños,320000.0,3.0,2.0,77.0,77.0,Roosevelt,0,0,2023.0,,False,1,https://www.infocasas.com.uy/roosevelt-venta-a-estrenar-3-dormitorios-y-2-baños/191904265,https://cdn1.infocasas.com.uy/repo/img/147015_IPD-41227-TRA_919.jpg
191066892,MARENA 11,330000.0,2.0,1.0,70.0,70.0,Manantiales,-34.906495,-54.823894,,,False,1,https://www.infocasas.com.uy/marena-11/191066892,https://cdn1.infocasas.com.uy/web/667aa206db628_infocdn.jpg
191066902,PUNTA DEL ESTE VENTA Y ALQUILER DEPARTAMENTO IMPERIALE Torre III,430000.0,2.0,3.0,120.0,100.0,Playa Brava,-34.956063,-54.937646,,,False,1,https://www.infocasas.com.uy/punta-del-este-venta-y-alquiler-departamento-imperiale-torre-iii/191066902,https://cdn1.infocasas.com.uy/web/667aa29d5306f_infocdn.jpg
